,Store_Name,Address,Timings,Latitude,Longitude,Phone_number
117,"Reliance Digital - Jabalpur, Jabalpur","Reliance Digital, Plot No. 28 & 30, Near Shashtri Bridge, Napier Town, Jabalpur 482002, Madhya Pradesh",Mon-Sun 10:00 AM-10:00 PM,23.1591832,79.9300622,8319747871
118,"Resq Service Center - Raipur, Raipur","Resq Service Center, Classic Services, House No. 54/9, Mukut Nagar, Raipur 492010, Chhattisgarh",Mon-Sun 09:30 AM-09:30 PM,21.25,81.629997,0
119,"Jio Store - Wright Town, Jabalpur","Jio Store, Shop No 1, Ground Floor, Raj Leela Tower, Plot No 4, Diversion Sheet No 154 A, Wright Town Extension, Jabalpur 482002",Mon-Sun 10:00 AM-10:00 PM,23.1678075,79.9283234,9082713509
120,"Jio Store - Naudra Bridge, Jabalpur","Jio Store, Shop No 2, Ground Floor, Corporation Market, Naudra Bridge, Jabalpur 482001",Mon-Sun 10:00 AM-10:00 PM,23.1657449,79.9357399,8928443589
121,"Jio Store - Jaistambh Chowk, Raipur","Jio Store, Ground Floor, Plot No. 2/122, Opp. Old Police Station, Jaistambh Chowk, Raipur 492001, CH",Mon-Sun 10:00 AM-10:00 PM,21.24349,81.635102,9372713721
122,"Jio Store - Assem Commercial Plaza, South Civil Lines, Jabalpur","Jio Store, Shop No 19, Ground Floor, Caravs Aseem Complex, (S) Civil Lines, Jabalpur 482004",Mon-Sun 10:00 AM-10:00 PM,23.1612768,79.9488436,9082713058
123,"Jio Store - Nagdeo Plaza, Raipur","Jio Store, Shop No 1, Ground Floor, Nagdev Plaza, Plot No 2/ 26, Civil Station, Jail Road, Near Kutchery Chowk, Raipur 492001",Mon-Sun 10:00 AM-10:00 PM,21.24758,81.6416449,9082709059
124,"Jio Store - RD Tower, Jabalpur","Jio Store, G.F.,SHOP NO.210023,R.D.TOWER,KACHNAR CITY ROAD,AHINSA CHOWK,VIJAY NAGAR,JABALPUR",Mon-Sun 10:00 AM-10:00 PM,23.185,79.9096,9082714304
125,"Jio Store - Katora Talab Raipu, Raipur","Jio Store, Shop No 6, Ground Floor, Ahuja Complex, Nazul Land Block, No C, Plot No 161/1, Katora Talab, Raipur 492001",Mon-Sun 10:00 AM-10:00 PM,21.2345829,81.6513297,9082712134
126,"Jio Store - Pandri Main Road, Raipur","Jio Store, Ground Floor, Plot No. 18/1424 & 18/ 711, Pandri Main Road, Opposite Amar Complex, Raipur 492004, Chattisgarh",Mon-Sun 10:00 AM-10:00 PM,21.252141,81.6480991,9372757843
127,"Reliance Digital - Near Mandi Gate, Raipur","Reliance Digital, Ground Floor & First Floor, Sheet No. 8, Ph No. 109, Near Mandi Gate, Next to CG Elite Complex, Pandri Main Road, Raipur 492001, Chhattisgarh",Mon-Sun 10:00 AM-10:00 PM,21.258667,81.655139,6263453063
128,"Jio Store - Telibandha (Iswari Plaza), Raipur","Jio Store, Shop No 8, Ground Floor, Ishwari Plaza, Telibandha, Near Dhamtari Railway Crossing, GE Road, Raipur 492006",Mon-Sun 10:00 AM-10:00 PM,21.2407222,81.6609091,9082704551
129,"Jio Store - Malkapur, Malkapur","Jio Store, Ground Floor, Shop no :-03,S/N-248/1,Plot No 14,Buldhana Road ,Malkapur-443101",Mon-Sun 10:00 AM-10:00 PM,20.8747,76.202333,9082704472
130,"Jio Store - Vinit Estate, Shankar Nagar, Raipur","Jio Store, Shop No 3, Ground Floor, Vinit Estates, Block A, Shankar Nagar, Raipur 492007",Mon-Sun 10:00 AM-10:00 PM,21.2474867,81.6603885,9082704291
131,"Jio Store - Jijamata Sports & Comm Complex, Buldana","Jio Store, SHOP NO 44 A, JIJAMATA SPORTS & COMMERCIAL COMPLEX, MAIN ROAD, Buldana 443001",Mon-Sun 10:00 AM-10:00 PM,20.54,76.18,9082703609
132,"Reliance Digital - Platinum Square, Raipur","Reliance Digital, Mezzanine & Ground Floor, Platinum Square, Near Mii Square, Raipur 492001, Chhattisgarh",Mon-Sun 10:00 AM-10:00 PM,21.2378074,81.6716155,9399023422
133,"Jio Store - JDA Complex, Ranjhi, JABALPUR","Jio Store, Ground Flr Adarsh Market, JDA Scheme No 7 Main Rd, Ranjhi Jabalpur MP",Mon-Sun 10:00 AM-10:00 PM,23.195999,79.999742,9324805329
134,"Jio Store - Karanj Bazar, Burhanpur","My Jio Store, Plot No 160, Abhinandan Complex. Block no 36. Shastri Chowk. Near Shani Mandir, Burhanpur - 450331",Mon-Sun 10:00 AM-10:00 PM,21.308275,76.232784,9082701814
135,"Jio Store - Vaikunth Nagar Colony, Khandwa","Jio Store, Plot No 61 & 62 As per Maintenance Shee Block No Civil Line 67 Vaikunth Nagar colony Khandwa 450001",Mon-Sun 10:00 AM-10:00 PM,21.8215088,76.31564143,9082701211
136,Apple Authorised Service Provider - Reliance resQ -  Bhopal,"Apple Authorised Service Provider, Shop No.13, Second Floor, Mapple High Street, Vidhya Nagar, Phase 2 (BDA),  Bawadiya Kala, Ward No.52, Bhopal 462026, Madhya Pradesh",Mon-Sun 10:30 AM-06:30 PM,23.160841,77.467217,0
137,"Reliance Digital - Ashima Mall, Bhopal","Reliance Digital, Ashima Mall, Plot No. 67-68, Ganesh Nagar Colony, Village Babadiya Kalan, Hoshangabad Road, Bhopal 462026, Madhya Pradesh",Mon-Sun 11:00 AM-10:00 PM,23.182984,77.456642,8770892948
138,"Jio Store - Medchal, Kapil Chits building, Hyderabad","Jio Store, Plot No 25, Part B, Kapil Chits Building, Medchal & Town, Ranga Reddy District, Hyderabad 501359",Mon-Sun 10:00 AM-10:00 PM,17.63157,78.48489,8928443752
139,"Jio Store - Nirupam Shopping Mall, Bhopal","Jio Store, Ground Floor, Shop No 8,12. Nirupam Shopping Mall, Patwari Halka No 42, Hoshangabad Road, Bhopal 462026",Mon-Sun 10:00 AM-10:00 PM,23.1872135,77.4524583,9082705209
140,"Jio Store - M SSST Parli, Parli","Jio Store, Samrat Complex Thermal Road Parli Dist: Beed 413515",Mon-Sun 10:00 AM-10:00 PM,18.85,76.52,9082706046
141,"Resq Service Center - Arera Colony, Bhopal","Resq Service Center, Easyway Solutions, E-8/65, Shiva Kunj, Railyway Colony, Near 12 No. Stop, Arera Colony, Bhopal 462016, Madhya Pradesh",Mon-Sun 09:30 AM-09:30 PM,23.1913051,77.437933,0
142,"Reliance Digital - Drishti Plaza, Bhopal","Reliance Digital, No. 162, Ground and First Floor, Drishti Plaza, Sarvadharam Colony, Kolar Road, Bhopal 462042, Madhya Pradesh",Mon-Sun 11:00 AM-10:00 PM,23.1856,77.4176,9343604951
143,"Jio Store - Awadhpuri, Bhopal","Jio Store, Ground FloorPlot   160, Awadhpuri Colony  Khajuri Kalan, Tehsil Huzur Bhopal",Mon-Sun 10:00 AM-10:00 PM,23.229342,77.487256,9372764681
144,"Jio Store - 10 Number Market, Bhopal","Jio Store, Shop No. G1, Plot No. 28, Sector E-4, Arera Colony, 10 Number Market, Bhopal 462016, Madhya Pradesh",Mon-Sun 10:00 AM-10:00 PM,23.2142573,77.4362011,0
145,"Jio Store - KK Platinum, Gulmohar Colony, Bhopal","Jio Store, Shop No 5, Ground Floor, Kk Platinum Complex, Krishna Vihar, Village Babadiya Kalan, Bhopal 462039",Mon-Sun 10:00 AM-10:00 PM,23.216398226,77.431554901,9082711085
146,"Jio Store - Chunabhatti, Bhopal","Jio Store, Shop No G5 & G16, Ground Floor, The Mall, Patel Colony, Windsor Delight, Chunabhatti, Kolar Road, Bhopal 462042",Mon-Sun 10:00 AM-10:00 PM,23.2112617,77.4189622,9082712877
147,"Jio Store - Bidar, Bidar","Jio Store, D Xpresss Mini Shakuntal Complex , Bus Stand Main Road Bidar 585401",Mon-Sun 10:00 AM-10:00 PM,17.9208713,77.5113463,9082713376
148,"Jio Store - Mansoravar Complex, Bhopal","Jio Store, Shop No Ground Floor 05A, Uground Floor, Mansarovar Complex, Near Habibganj Railway Station, Hoshangabad Road, Bhopal 462011",Mon-Sun 10:00 AM-10:00 PM,23.2248296,77.436271,9039210797
149,"Reliance Digital - Shivnagar, Bidar","Reliance Digital, Ground & First Floor, Papnash Gate, Aliayabad, Shivnagar, Bidar 585401, Karnataka",Mon-Sun 10:00 AM-10:00 PM,17.9250662,77.5003703,7815072795
150,"Resq Service Center - Bidar, Bidar","ResQ Service center, N P Enterprises, Shop No. 9-6-416, 1st Floor, Sindol Complex, BVB College Road, Bidar 585401, Karnataka",Mon-Sun 09:30 AM-09:30 PM,17.909641,77.5188663,0
151,"Reliance Digital - Indrapuri, Bhopal","Reliance Digital, Plot No. 29 C, Near ESIC Hospital, Indrapuri, Raisen Road, Bhopal 462022, Madhya Pradesh",Mon-Sun 10:00 AM-10:00 PM,23.249931,77.466743,9654275998
152,"Reliance Digital - DB Mall, Bhopal","Reliance Digital, DB City Mall, 2nd Floor, Shop No S36/37, Arera Hill, Sanjay Nagar, Jail Road, Bhopal 462011, Madhya Pradesh",Mon-Sun 11:00 AM-10:00 PM,23.233487,77.43029,9685094040
153,"Jio Store - Har Govind Complex, MP Nagar, Bhopal","Jio Store, Ground Floor, Hargovind Complex, Plot No 212, Zone I, Mp Nagar, Bhopal 462011",Mon-Sun 10:00 AM-10:00 PM,23.2348504,77.432349,9082709362
154,"Jio Store - Indirapuri, Bhopal","Jio Store, Shop No 1, Ground Floor, Plot No 34, Sector A, Scheme No 62, Indrapuri, Bhopal",Mon-Sun 10:00 AM-10:00 PM,23.2512154,77.4587772,7000204997
155,"Jio Store - Minal Shopping Complex, Bhopal","Jio Store, Shop No 116 117 at UGF Minal Mall, J K  Rd, Narela Shankari Tehsil  Huzur, BHOPAL",Mon-Sun 10:00 AM-10:00 PM,23.26748,77.45939,7000212400
156,"Jio Store - New Market, TT Nagar, Bhopal","Jio Store, Ground Floor, Plot No 55, New Market, TT Nagar, Bhopal 462003",Mon-Sun 10:00 AM-10:00 PM,23.2340056,77.4000819,9082705138
157,"Resq Service Center - Bhongir, Bhongir","ResQ Service center, Siri Enterprises, 1-5-118/A, Near Railway Station, Santosh Nagar, Yadagiri, Bhongir 508116, Telangana",Mon-Sun 09:30 AM-09:30 PM,17.52435,78.89968,0
158,"Jio Store - Kartar Complex, Capital Petrol Pump, Bhopal","Jio Store, Shop No 11, Ground Floor, Kartar Arcade, Gurunanakpura, Ward No 39, Raisen Road, Bhopal 462001",Mon-Sun 10:00 AM-10:00 PM,23.2529842,77.4279376,8770130456
159,"Jio Store - Sangjivaya road, Sircilla","Jio Store, H.No:2-7-80,karimnagar road sangjivaya road,sirsilla 505301",Mon-Sun 10:00 AM-10:00 PM,19.2564,81.7295,9082708394
160,"Jio Store - Jahangirabad, Bhopal","Jio Store, Gf Plot No 77 Jinsi Road, Near Police Cid Bhavan, Jahangirabad Bhopal",Mon-Sun 10:00 AM-10:00 PM,23.248427,77.41536,8770919620
161,"Jio Store - Bhongir, Bhongir","Jio Store, Mr.Narender H.no-3-2-117/5 A , Near area hospital, Beside TVS show room Bhongir Nalgonda. Pin: 508116",Mon-Sun 07:00 AM-01:00 PM,17.511757,78.8818765,9082706590
162,"Jio Store - Peergate, Bhopal","Jio Store, Shop No 3, Ground Floor, Manoj Bhawan, 31 Imami Gate, Near Peer Gate Chowraha, Bhopal 462001",Mon-Sun 10:00 AM-10:00 PM,23.2592383,77.3980173,9082704873
163,"Jio Store - Maharaja Complex, Hamidia Road, Bhopal","Jio Store, Shop No 3, Ground Floor, Maharaja Complex, 10 A/2, Hamidia Road, Bhopal 462001",Mon-Sun 10:00 AM-10:00 PM,23.2644741,77.4065997,7999529951
164,"Jio Store - Sangareddy, Sangareddy","Jio Store, Door No 5 2 32, Beside District Court, Sangareddy 502001",Mon-Sun 10:00 AM-10:00 PM,17.6192064,78.0808997,9082704415
165,"Jio Store - Berasia Road, Bhopal","Jio Store, Shop No. 9, Chinar Estates, Berasia Road, Bhopal, Madhya Pradesh 462001",Mon-Sun 10:00 AM-10:00 PM,23.2771823,77.4032865,9826471932
166,"Jio Store - Koh-e-Fiza, Bhopal","Jio Store, Sehgal Tower, Plot No. A 15, Housing Board Colony, Koh-e-Fiza, Bhopal 462001, Madhya Pradesh",Mon-Sun 10:00 AM-10:00 PM,23.2675435,77.3784548,0
167,"Reliance Digital - Nagaram, Hyderabad","Reliance Digital, No. 5-14 & 5-13/1, Plot No. 1P725, Nagaram Village, Keesara Mandal, Medchal, Hyderabad 500083, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.490635,78.601667,9700167676
168,"Jio Store - Royal Residence Al, Hyderabad","Jio Store, Royal Residence, Alwal,Hyderabad, Royal Residence, Plot No19, Jawahar Co Opertive Society, Alwal Municpality, Hyderbad 500010",Mon-Sun 10:00 AM-10:00 PM,17.4994137,78.5113157,9082713663
169,"Reliance Digital - Quthbullapur, Hyderabad","Reliance Digital, Block G, Jeedimatta Village, Quthbullapur Mandal, Hyderabad 500014, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.504389,78.478201,9959555889
170,"Jio Store - Nizampet Bachupally, Hyderabad","Jio Store, GF Maruthy Nilayam  Sp No B3 bearing No3, 147 1 C B3 Nizampet Vlg & Gramapanchayat, Bachupally Mandal Medchal Malkajgiri",Mon-Sun 10:00 AM-10:00 PM,17.515217,78.382485,9321004806
171,"Jio Store - Kushaiguda, Hyderabad","Jio Store, GF P No 7A 7B covered Sy No 252/1, Nagarjuna Nagar, Kushaiguda Kapra Mandal, HYDERABAD",Mon-Sun 10:00 AM-10:00 PM,17.47996,78.582184,9321005027
172,"Jio Store - AS Rao Nagar, Hyderabad","Jio Store, Kalyan Plaza 12A & 12B, Rukminipuri Housing Colony, Kapara Municipality, Keesara Mandal, Ranga Reddy, Hyderabad 500062",Mon-Sun 10:00 AM-10:00 PM,17.4813271,78.5545908,9082713465
173,"Resq Service Center - Old Bowenpally, Hyderabad","Resq Service Center, Bhavana Technologies, Plot No. 3, No. 5-54/35, First Floor, Swarnadham Nagar, Military Diary Farm Road, Old Bowenpally, Secunderabad 500009, Telangana",Mon-Sun 09:30 AM-09:30 PM,17.489381,78.480144,0
174,"Reliance Digital - Dr. AS Rao Nagar, Hyderabad","Reliance Digital, Jyothi Acropolis, No. 1-7-43/220, 221, 236, 237, Besides Radhika Theatre, Dr. AS Rao Nagar, ECIL Post, Hyderabad 500062, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.4767343,78.5638729,9182054241
175,"Jio Store - Nizampet, Hyderabad","Jio Store, HNo: 1 2 45/4, Hydernagar, Nizampet Road, Hyderabad 500072",Mon-Sun 10:00 AM-10:00 PM,17.5031866,78.388297,9082710035
176,"Jio Store - Chintal, Hyderabad","Jio Store, 48 310, Ganesh Nagar, Hmt Road, Chintal, Quthabullapur, Hyderabad 500054",Mon-Sun 10:00 AM-10:00 PM,17.491737835,78.451483669,8928443742
177,"Resq Service Center - Parklane Hotel, Hyderabad","Resq Service Center, Mythri Electronics, No. 1-2-253/5, 1st Floor, 95, Laxmi Narsu Mansion, Opp. Parklane Hotel, Secunderabad 500003, Telangana",Mon-Sun 09:30 AM-09:30 PM,17.475551,78.560142,0
178,"Jio Store - ECIL X Road, Hyderabad","Jio Store, GF H No 1 7 213 Plot No 60/A  SY  No 316, Kamalanagar Housing Colony ECIL X Road, Kapara Village and Mandal Ranga Reddy Di",Mon-Sun 10:00 AM-10:00 PM,17.473114,78.57048,9321004818
179,"Reliance Digital - Rama Arcade, Jalna","Reliance Digital, Rama Arcade, Opp. Jain Bhavan, Near Chatrapati Shivaji Maharaj Chowk, Jalna Road, Karwa Nagar, Jalna 431203, Maharashtra",Mon-Sun 11:00 AM-10:00 PM,19.844384,75.907619,9326220575
180,"Jio Store - KPHB, Usha Mullapudi, Hyderabad","Jio Store, H No 2 22 232/3/G7, Shubodayanagar Colony, Ushamullapudi Road, Kukatpally, Hyderabad 500072",Mon-Sun 10:00 AM-10:00 PM,17.4961542,78.4062902,9082710093
181,"Jio Store - Khari Phatak Road, Vidisha","Jio Store, Infront of Hanuman Mandir, Khari Phatak road, Ward No 28, Vidisha. 464001",Mon-Sun 10:00 AM-10:00 PM,23.5252679,77.8177638,9827518883
182,"Jio Store - KPHB Alluri Trade Centre, Hyderabad","Jio Store, Alluri Trade Center No 9, Kukataplly, Hyderabad 500072",Mon-Sun 10:00 AM-10:00 PM,17.4927385,78.4039213,9082712067
183,"Jio Store - Vivekanand Marg, Hyderabad","Jio Store, No. 3 5 23/1, New Sumitranagar, Vivekanand Marg, Baghameer Village, Kukatpally, Hyderabad 500072, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.490899183,78.407584578,9082703749
184,"Jio Store - Miyapur, Hyderabad","Jio Store, D No 2 80/6, In Sy No 210, Miyapur, Serilingampally Mandal & Municipality, Ranga Reddy District, Hyderabad 500049",Mon-Sun 10:00 AM-10:00 PM,17.4990902,78.361871,9082710083
185,"Reliance Digital - Balanagar, Hyderabad","Reliance Digital, Ground Floor, A2A Central Mall, Opp. IDPL Colony, Balanagar, Hyderabad 500037, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.48194,78.4486853,8008579668
186,"Reliance Digital - Miyapur, Hyderabad","Reliance Digital, Sy No. 44/1, Miyapur Village, Serilingampally, Mandal, Rangareddy 500049, Telengana",Mon-Sun 10:00 AM-10:00 PM,17.49643611,78.35860833,6300817227
187,Apple Authorised Service Provider - Reliance resQ -  Secunderabad,"Apple Authorised Service Provider, 30-10-1/A Sy. No. 56, Motivalley, Thirumalagiri, Secundrabad 500009, Telangana",Mon-Sun 10:30 AM-06:30 PM,17.4700379,78.5088361,0
188,"Resq Service Center - Ravi Colony, Hyderabad","Resq Service Center, Kakathi Communications Private Limited, Plot No. 14, Survey No 28/2, Ravi Colony, Tirumalhherry, Secunderabad 500015, Telangana",Mon-Sun 09:30 AM-09:30 PM,17.4691621,78.5090865,0
189,"Resq Service Center - Balaji Nagar, Hyderabad","Resq Service Center, Sri Arunaditya Enterprises, 15-21-48/1, Ground Floor, Opp. Rao High school, Balaji Nagar, Kukatpally, Hyderabad 500073, Telangana",Mon-Sun 09:30 AM-09:30 PM,17.4838952,78.4108885,0
190,"Jio Store - Thirumalagiri Main Road, Hyderabad","Jio Store, Plot No. 7, Chandragiri CHS, Thirumalagiri Main Road, Secunderabad 500015, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.4681305,78.5071852,9082705275
191,"Jio Store - Kukatpally, Hyderabad","Jio Store, H No 12 6 2/ 273/ 2, Vc Plaza, Opp Bjp Office, Kukatpally, Hyderabad 500073",Mon-Sun 10:00 AM-10:00 PM,17.482968,78.4139067,9082713161
192,"Reliance Digital - Kukatpally, Hyderabad","Reliance Digital, 6-11 and 6-11/1, Vijaya Sai Towers, Opp. BJP Offfice, Vivek Nagar, Kukatpally, Hyderabad 500072, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.4820427,78.414457,9701376768
193,"Reliance Digital - Madniguda, Hyderabad","Reliance Digital, Satyanarayan Enclave, Besides Hyundai Showroom, Madniguda, NH-9, Hyderabad 500032, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.4959022,78.3381842,9963029697
194,"Reliance Digital - Kukatpally, Hyderabad","Reliance Digital, S1 Survey No. 1043 and 1048, KBHB - 1 and 2 Phase, Kukatpally, Hyderabad 500072, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.4833,78.3935,8008501411
195,"Reliance Digital - Nexus Forum, Hyderabad","Reliance Digital, Lower Ground Floor, Forum Sujana Mall,  Sy. No. 1009, KuKatpally, Balanagar Mandal, Ranga Reddy 500072, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.48397,78.38874,9666617137
196,"Jio Store - Jalna, Jalna","Jio Store, Shop No.20 B R Jindal Super Market No B1 Jalna",Mon-Sun 10:00 AM-10:00 PM,19.84,75.89,8999656998
197,"Jio Store - Anandbagh, Hyderabad","Jio Store, HNo: 25 40/32/A, Adj: Reliance Fresh, Anandbagh (E), Malakagiri, Hyderabad 500059",Mon-Sun 10:00 AM-10:00 PM,17.4568641,78.5472777,9082709998
198,"Jio Store - Bowenpally, Hyderabad","Jio Store, No 111, Thokatta Village, Bowenpally, Secunderabad Cantonment, Hyderabad 500011",Mon-Sun 10:00 AM-10:00 PM,17.465162865,78.482993755,9082711892
199,"Jio Store - HB Colony Hyderaba, Hyderabad","Jio Store, H No 3 5 246/3, Road No 5, Krishna Nagar, Hb Colony, Moula Ali, Opp Rama Tea Point, Hyderabad 500040",Mon-Sun 10:00 AM-10:00 PM,17.4519646,78.5670013,9082709749
200,"Jio Store - Lingampally, Hyderabad","Jio Store, H No 3 28 & 3 29, Tara Nagar, Seri Lingampally, Hyderabad 500019",Mon-Sun 10:00 AM-10:00 PM,17.4909694,78.3172168,9082704070
201,"Jio Store - Balanagar, Hyderabad","Jio Store, No. 6-3-131/15, Narsapur X Road, Balanagar, Hyderabad 500037, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.466797,78.4463422,0
202,"Reliance Digital - Odyssey, Vikrampuri","Reliance Digital, M No. 3-45-166, Plot D1, Vikrampuri Cooperative House Building Society, Vikrampuri, Kharkana, Secundrabad 500009, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.455684,78.498735,7331154638
203,"Jio Store - Mallapur, Hyderabad","Jio Store, No 5 1 104/5, Annapurna Cly, Mallapur, Rr Dist, Hyderabad, 500076",Mon-Sun 10:00 AM-10:00 PM,17.4423099,78.5657821,9082712275
204,"Jio Store - Saket Road, Hyderabad","Jio Store, No. 1-30/60/7, Plot No. 1, Main Road, G R Reddy Nagar, Saket, Hyderabad 500062, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.4423308,78.5657744,9082712214
205,"Jio Store - Malkajgiri, Hyderabad","Jio Store, Ground Flr   H No 9139, Venkateshwara Nagar, Near Sai Ram Theatre Malkajgiri",Mon-Sun 10:00 AM-10:00 PM,17.445879,78.535688,9372764066
206,"Jio Store - West Maredpally, Hyderabad","Jio Store, (W) Maredpally,Secundrabad, Municipal No:3 6 202& 205,Boosareddyguda, (W) Maredpally, Seunderabad, 500026",Mon-Sun 10:00 AM-10:00 PM,17.4489891,78.5038189,9082713656
207,"Reliance Digital - AMG Plaza, Secundrabad","Reliance Digital, AMG Plaza, North Star, Ground & First Floor, Entreachment Raod, Marredpally, Secundrabad 500026, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.443665,78.506794,9642204422
208,"Resq Service Center - Rangareddy, Hyderabad","ResQ Service Center, Plot No. 26 & 29, 3rd Floor, Nallagandala Village, Serilingampally Mandal, Rangareddy, Hyderabad 501508, Telangana",Mon-Sun 09:30 AM-09:30 PM,17.4772,78.3082,0
209,"Reliance Digital - Nallagandla, Hyderabad","Reliance Digital, Plot No. 26 & 29, Nallagandla, Serilingampally, Mandal Rangareddy, Hyderabad 501508, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.477023,78.308345,7680993752
210,"Jio Store - Motinagar Hyderaba, Hyderabad","Jio Store, Shambavi Complex, Plot No 29 A & B, H No 1 1 104/1/S2, Hyderabad 500018",Mon-Sun 10:00 AM-10:00 PM,17.4550746,78.4225466,9082709768
211,"Jio Store - Kale Complex, Ambejogai","Jio Store, Ground Floor Shop No1Kale Complex, Opp Mewad Hotel, Shivaji Chowk Latur Road, Ambejogai, 431517",Mon-Sun 10:00 AM-10:00 PM,18.73,76.38,9082703137
212,"Reliance Digital - Kondapur, Hyderabad","Reliance Digital, Ground Floor, First Floor & Second Floor, Kondapur Village, Beside Ratnadeep Super Market, Serilingampally, Hyderabad 500084, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.46416667,78.3675,9182563501
213,"Reliance Digital - Amsri Faust, Secunderabad","Reliance Digital, Amsri Faust, 9-1-165/166/166-A, Beside Hotel Basera, S.D. Road, Secunderabad, Hyderabad 500003, Telangana",Mon-Sun 11:00 AM-10:00 PM,17.4414053,78.4997003,7780379571
214,"Jio Store - Kondapur, Hyderabad","Jio Store, 2-41/A/3,  Kothaguda, Opposite Swagath Hotel, Kondapur X Road, Kondapur, Hyderabad 500084, Telangana",Mon-Sun 10:00 AM-10:00 PM,17.4628766,78.3670816,9082710173
215,"Jio Store - Main Road Hathinipara, Bhatapara","Jio Store, Maheshwari Rice Mill Complex, KK Ward, Bhatapara 493118, CH",Mon-Sun 10:00 AM-10:00 PM,21.7367,81.9399,9326940428
